,יום מכירה,כתובת,גוש חלקה - תת חלקה,סוג נכס,חדרים,קומה,"מ""ר",סכום,מגמת שינוי
12685,11.08.2009,טרכטנברג 13,3928-795-30,דירה בבית קומות,3,שמינית,73.20,"845,000",NaN
12686,10.08.2009,ירושלים 6,3936-94-7,דירה בבית קומות,3,שניה,62.93,"795,000",NaN
12687,09.08.2009,קרן קימת 13,3928-109-9,דירה בבית קומות,3,שלישית,66.81,"835,000",54% ב 10.2 שנים
12688,04.05.1999,קרן קימת 13,3928-109-9,דירה בבית קומות,3,שלישית,66.81,"540,000",54% ב 10.2 שנים
12689,09.08.2009,דרובין יואל 23,3926-698-8,דירה בבית קומות,3,שלישית,76.62,"915,000",NaN
12690,09.08.2009,רוזנשטיין מרדכי 25,3929-969-1,דירת גן,3,NaN,106,"1,385,000",NaN
12691,11.06.2009,רוזנשטיין מרדכי 25,3929-969-1,דירת גן,3,NaN,106,"1,440,000",NaN
12692,08.08.2009,רוזנשטיין מרדכי 25,3929-969-3,דירה,3,ראשונה,106,"1,397,500",NaN
12693,07.08.2009,קפלנסקי 34,3926-651-4,דירה בבית קומות,3,ראשונה,64.69,"860,000",NaN
12694,06.08.2009,הרב סובהי 11,3932-180-8,דירה בבית קומות,3,רביעית,65.47,"550,000",58% ב 8 שנים
12695,22.08.2001,הרב סובהי 11,3932-180-8,דירה בבית קומות,3,רביעית,65.47,"347,000",58% ב 8 שנים
12696,05.08.2009,הכינור 4,5183-7-3,דירה בבית קומות,3,ראשונה,68.50,"1,030,000",40% ב 5.2 שנים
12697,16.05.2004,הכינור 4,5183-7-3,דירה בבית קומות,3,ראשונה,68.50,"734,000",40% ב 5.2 שנים
12698,05.08.2009,צלליכין 6,3926-479-7,דירה בבית קומות,3,שניה,63.50,"835,000",NaN
12699,05.08.2009,"הרשב""א 17",5115-26-12,דירה בבית קומות,3,שלישית,65.40,"945,000",NaN
12700,04.08.2009,גולינקין 1,7281-95-5,דירה בבית קומות,3,ראשונה,47.10,"520,000",NaN
12701,04.08.2009,סוקולוב 6,3936-47-7,דירה בבית קומות,3,שניה,66.69,"860,000",51% ב 10.7 שנים
12702,10.11.1998,סוקולוב 6,3936-47-7,דירה בבית קומות,3,שניה,66.69,"567,000",51% ב 10.7 שנים
12703,04.08.2009,אלתרמן 12,5117-82-5,דירה בבית קומות,3,ראשונה,65,"1,000,000",51% ב 4.4 שנים
12704,08.03.2005,אלתרמן 12,5117-82-5,דירה בבית קומות,3,ראשונה,65,"658,000",51% ב 4.4 שנים
12705,30.06.2004,אלתרמן 12,5117-82-5,דירה בבית קומות,3,ראשונה,65,"643,000",51% ב 4.4 שנים
12706,04.08.2009,התזמורת 4,5182-25-18,דירה בבית קומות,3,חמישית,69.38,"995,000",NaN
12707,03.08.2009,מבצע נחשון 4,5384-49-5,דירה בבית קומות,3,ראשונה,70.90,"1,061,000",39% ב 3.2 שנים
12708,18.05.2006,מבצע נחשון 4,5384-49-5,דירה בבית קומות,3,ראשונה,70.90,"758,000",39% ב 3.2 שנים
12709,03.09.2002,מבצע נחשון 4,5384-49-5,דירה בבית קומות,3,ראשונה,70.90,"779,000",39% ב 3.2 שנים
12710,03.08.2009,תנועות הנוער 3,3939-448-7,דירה בבית קומות,3,שניה,69.58,"1,030,000",NaN
12711,03.08.2009,הצופים 16,3939-434-8,דירה בבית קומות,3,שניה,84.26,"1,070,000",NaN
12712,02.08.2009,סנש חנה 13,7281-54-1,דירה בבית קומות,3,ראשונה,49.60,"519,000",NaN
12713,02.08.2009,ברניצקי נתן 6,3926-879-7,דירה בבית קומות,3,שלישית,67.53,"855,000",57% ב 4 שנים
12714,14.08.2005,ברניצקי נתן 6,3926-879-7,דירה בבית קומות,3,שלישית,67.53,"543,000",57% ב 4 שנים
12715,28.12.1999,ברניצקי נתן 6,3926-879-7,דירה בבית קומות,3,שלישית,67.53,"563,000",57% ב 4 שנים
12716,02.08.2009,לנדאו חיים 4,5037-46-13,דירה בבית קומות,3,שלישית,72.10,"600,000",NaN
12717,02.08.2009,אבן חן 2,4746-32-2,דירה בבית קומות,3,ראשונה,79.82,"1,590,000",45% ב 0.2 שנים
12718,08.05.2009,אבן חן 2,4746-32-2,דירה בבית קומות,3,ראשונה,79.82,"1,360,000",45% ב 0.2 שנים
12719,08.05.2009,אבן חן 2,4746-32-2,דירה בבית קומות,3,ראשונה,79.82,"1,090,000",45% ב 0.2 שנים
12720,02.08.2009,הנחשול 36,5748-2-101,דירה בבית קומות,3,שלוש עשרה,69,"1,173,000",NaN
12721,30.07.2009,לוין מיכאל וחנה 4,6286-151-36,דירה בבית קומות,3,ראשונה,70.68,"665,000",NaN
12722,24.07.2009,המרגנית 4,5036-57-20,דירה בבית קומות,3,ראשונה,62,"850,000",54% ב 10.3 שנים
12723,11.03.1999,המרגנית 4,5036-57-20,דירה בבית קומות,3,ראשונה,62,"551,000",54% ב 10.3 שנים
12724,23.07.2009,יוחנן הסנדלר 10,3929-938-20,דירה בבית קומות,3,חמישית,72.62,"900,000",59% ב 9.4 שנים
12725,28.02.2000,יוחנן הסנדלר 10,3929-938-20,דירה בבית קומות,3,חמישית,72.62,"565,000",59% ב 9.4 שנים
12726,23.07.2009,שבטי ישראל 45,4247-71-2,קוטג' דו משפחתי,3,קרקע,70,"905,000",32% ב 8.8 שנים
12727,04.09.2000,שבטי ישראל 45,4247-71-2,קוטג' דו משפחתי,3,קרקע,70,"683,000",32% ב 8.8 שנים
12728,22.07.2009,מעגל השלום 25,5096-3-51,דירה בבית קומות,3,ראשונה,76,"1,180,000",38% ב 7 שנים
12729,14.06.2002,מעגל השלום 25,5096-3-51,דירה בבית קומות,3,ראשונה,76,"852,000",38% ב 7 שנים
12730,21.07.2009,הירקון 6,3923-301-17,דירה בבית קומות,3,חמישית,63.20,"355,000",NaN
12731,21.07.2009,הצופים 11,3939-424-15,דירה בבית קומות,3,שמינית,73.30,"1,040,000",55% ב 7.2 שנים
12732,28.04.2002,הצופים 11,3939-424-15,דירה בבית קומות,3,שמינית,73.30,"670,000",55% ב 7.2 שנים
12733,21.07.2009,"איתמר בן אב""י 5",3932-191-8,דירה בבית קומות,3,ראשונה,64.40,"770,000",NaN
12734,21.07.2009,הורוביץ 32,3926-782-6,דירה בבית קומות,3,שניה,68.64,"830,000",NaN
12735,21.07.2009,הנגיד 12,5115-76-28,דירה בבית קומות,3,שביעית,65.40,"920,000",NaN
12736,21.07.2009,יהודה הלוי 49,3929-1077-1,דירה בבית קומות,3,ראשונה,85.49,"980,000",NaN
12737,20.07.2009,שניאור זלמן 18,7281-66-6,דירה בבית קומות,3,ראשונה,64.80,"400,000",NaN
12738,20.07.2009,האורגן 7,5182-7-40,דירה בבית קומות,3,רביעית,62.40,"1,025,000",NaN
12739,19.07.2009,"תרמ""ב 13",3928-884-95,דירה בבית קומות,3,חמש עשרה,78.40,"1,154,000",NaN
12740,17.07.2009,קרית ספר 17,3945-614-5,דירה בבית קומות,3,רביעית,56,"805,000",112% ב 7.9 שנים
12741,06.08.2001,קרית ספר 17,3945-614-5,דירה בבית קומות,3,רביעית,56,"379,000",112% ב 7.9 שנים
12742,16.07.2009,אנילביץ 43,7281-77-23,דירה בבית קומות,3,רביעית,56.50,"313,000",NaN
12743,16.07.2009,קרון אהרון 10,3925-280-13,דירה בבית קומות,3,רביעית,67.07,"685,000",23% ב 7.3 שנים
12744,18.03.2002,קרון אהרון 10,3925-280-13,דירה בבית קומות,3,רביעית,67.07,"553,000",23% ב 7.3 שנים
12745,16.07.2009,הלוטם 7,5036-111-2,דירה בבית קומות,3,קרקע,61.70,"810,000",NaN
12746,15.07.2009,דרור 47,3929-6-19,דירה בבית קומות,3,רביעית,60.50,"635,000",NaN
12747,15.07.2009,קאפח 1,5114-42-5,דירה בבית קומות,3,שניה,65.40,"950,000",30% ב 4.8 שנים
12748,13.09.2004,קאפח 1,5114-42-5,דירה בבית קומות,3,שניה,65.40,"728,000",30% ב 4.8 שנים
12749,15.07.2009,ויניק 32,3926-663-10,דירה בבית קומות,3,שלישית,62.25,"760,000",NaN
12750,15.07.2009,הרותם 5,5036-31-3,דירה בבית קומות,3,שניה,76.70,"800,000",NaN
12751,14.07.2009,ויניק 18,3926-692-14,דירה בבית קומות,3,רביעית,62.19,"910,000",71% ב 1.6 שנים
12752,22.11.2007,ויניק 18,3926-692-14,דירה בבית קומות,3,רביעית,62.19,"530,000",71% ב 1.6 שנים
12753,13.07.2009,"הרשב""א 19",5115-26-59,דירה בבית קומות,3,שביעית,65.40,"950,000",NaN
12754,12.07.2009,קפלנסקי 39,3926-1081-5,דירה בבית קומות,3,שניה,59.08,"820,000",31% ב 5.1 שנים
12755,16.05.2004,קפלנסקי 39,3926-1081-5,דירה בבית קומות,3,שניה,59.08,"623,000",31% ב 5.1 שנים
12756,10.07.2009,ברון דבורה 4,3945-611-9,דירה בבית קומות,3,שלישית,64.64,"780,000",45% ב 11.4 שנים
12757,06.02.1998,ברון דבורה 4,3945-611-9,דירה בבית קומות,3,שלישית,64.64,"536,000",45% ב 11.4 שנים
12758,09.07.2009,שיבת ציון 10,3937-40-5,דירה בבית קומות,3,שניה,69.44,"800,000",NaN
12759,08.07.2009,המרגנית 14,5036-56-15,דירה בבית קומות,3,רביעית,61.60,"760,000",NaN
12760,07.07.2009,גבעתי 16,3930-350-16,דירה בבית קומות,3,רביעית,62,"745,000",34% ב 1.6 שנים
12761,28.11.2007,גבעתי 16,3930-350-16,דירה בבית קומות,3,רביעית,62,"552,000",34% ב 1.6 שנים
12762,07.07.2009,הירמוך 14,3923-279-22,דירה בבית קומות,3,שניה,72,"740,000",31% ב 4 שנים
12763,23.06.2005,הירמוך 14,3923-279-22,דירה בבית קומות,3,שניה,72,"561,000",31% ב 4 שנים
12764,06.07.2009,קאפח 1,5114-42-17,דירה בבית קומות,3,חמישית,65.40,"1,030,000",NaN
12765,06.07.2009,רגוניס יהודה 26,3929-968-3,דירה בבית קומות,3,ראשונה,NaN,"1,200,000",NaN
12766,05.07.2009,קרל נטר 28,3928-704-16,דירה בבית קומות,3,שלישית,66.50,"800,000",49% ב 5 שנים
12767,11.06.2004,קרל נטר 28,3928-704-16,דירה בבית קומות,3,שלישית,66.50,"536,000",49% ב 5 שנים
12768,05.07.2009,NaN,3935-89-25,דירה בבית קומות,3,שלישית,62,"737,000",NaN
12769,05.07.2009,גשר 5,5387-22-49,דירה בבית קומות,3,שישית,64.10,"915,000",NaN
12770,05.07.2009,אהרונוביץ 9,3945-336-1,קוטג' דו משפחתי,3,NaN,88,"1,500,000",NaN
12771,03.07.2009,הקלרנית 1,5183-34-22,דירה בבית קומות,3,חמישית,64.27,"1,030,000",42% ב 2 שנים
12772,18.06.2007,הקלרנית 1,5183-34-22,דירה בבית קומות,3,חמישית,64.27,"722,000",42% ב 2 שנים
12773,03.07.2009,התזמורת 20,5182-20-30,דירה בבית קומות,3,שניה,67.05,"1,070,000",NaN
12774,02.07.2009,הורוביץ 33,3926-602-13,דירה בבית קומות,3,רביעית,63.67,"760,000",34% ב 1.8 שנים
12775,10.09.2007,הורוביץ 33,3926-602-13,דירה בבית קומות,3,רביעית,63.67,"566,000",34% ב 1.8 שנים
12776,02.07.2009,קרל נטר 16,3928-633-4,דירה בבית קומות,3,ראשונה,56.70,"805,000",NaN
12777,01.07.2009,אחד העם 13,3932-170-7,דירה בבית קומות,3,ראשונה,63.48,"319,000",NaN
12778,30.06.2009,הברון הירש 6,3928-337-7,דירה בבית קומות,3,רביעית,64,"700,000",27% ב 0.3 שנים
12779,03.02.2009,הברון הירש 6,3928-337-7,דירה בבית קומות,3,רביעית,64,"550,000",27% ב 0.3 שנים
12780,30.06.2009,שוחט מניה 6,3926-724-7,דירה בבית קומות,3,שלישית,56.89,"655,000",18% ב 9.9 שנים
12781,23.07.1999,שוחט מניה 6,3926-724-7,דירה בבית קומות,3,שלישית,56.89,"554,000",18% ב 9.9 שנים
12782,30.06.2009,"ביל""ו 17",3937-32-16,דירה בבית קומות,3,רביעית,60.82,"820,000",NaN
12783,30.06.2009,אבן חן 2,4746-32-77,דירה בבית קומות,3,ראשונה,75,"1,100,000",NaN
12784,29.06.2009,פינס 6,3928-304-12,דירה בבית קומות,3,רביעית,65.46,"680,000",60% ב 10.1 שנים
12785,16.04.1999,פינס 6,3928-304-12,דירה בבית קומות,3,רביעית,65.46,"423,000",60% ב 10.1 שנים
12786,28.06.2009,מורדי הגטאות 35,4242-365-13,דירה בבית קומות,3,שניה,56.50,"645,000",NaN
12787,28.06.2009,קרל נטר 20,3928-709-9,דירה בבית קומות,3,שלישית,64.37,"760,000",4% ב 0.2 שנים
12788,01.03.2009,קרל נטר 20,3928-709-9,דירה בבית קומות,3,שלישית,64.37,"729,000",4% ב 0.2 שנים
12789,28.06.2009,יהודה לייב 14,3932-81-3,דירה בבית קומות,3,קרקע,31.28,"750,000",NaN
12790,28.06.2009,טיומקין 11,3925-471-7,דירה בבית קומות,3,שניה,54,"770,000",NaN
12791,26.06.2009,אלרואי 4,3929-787-8,דירה בבית קומות,3,שניה,48.40,"650,000",NaN
12792,25.06.2009,"הרשב""א 17",5115-26-23,דירה בבית קומות,3,שישית,65.40,"979,000",42% ב 5 שנים
12793,06.05.2004,"הרשב""א 17",5115-26-23,דירה בבית קומות,3,שישית,65.40,"685,000",42% ב 5 שנים
12794,03.01.2002,"הרשב""א 17",5115-26-23,דירה בבית קומות,3,שישית,65.40,"693,000",42% ב 5 שנים
12795,25.06.2009,ויניק 40,3926-1083-15,דירה בבית קומות,3,רביעית,62.87,"750,000",NaN
12796,24.06.2009,הצופים 9,3939-425-9,דירה בבית קומות,3,חמישית,73.30,"1,065,000",61% ב 7.3 שנים
12797,25.02.2002,הצופים 9,3939-425-9,דירה בבית קומות,3,חמישית,73.30,"658,000",61% ב 7.3 שנים
12798,24.06.2009,שרירא שמואל 44,6286-143-4,דירה בבית קומות,3,ראשונה,63.10,"722,000",NaN
12799,24.06.2009,דרובין יואל 23,3926-698-9,דירה בבית קומות,3,שלישית,69.93,"945,000",29% ב 0.9 שנים
12800,03.07.2008,דרובין יואל 23,3926-698-9,דירה בבית קומות,3,שלישית,69.93,"730,000",29% ב 0.9 שנים
12801,24.06.2009,סמילנסקי 38,3925-604-1,דירה בבית קומות,3,קרקע,33,"1,150,000",NaN
12802,23.06.2009,"שז""ר זלמן 34",2717-19-17,דירה בבית קומות,3,שלישית,80,"900,000",NaN
12803,23.06.2009,מבצע נחשון 8,5384-51-9,דירה בבית קומות,3,שניה,70.90,"1,038,000",NaN
12804,23.06.2009,קאפח 5,5114-34-48,דירה בבית קומות,3,שניה,65,"1,140,000",NaN
12805,22.06.2009,שיבת ציון 21,3937-58-11,דירה בבית קומות,3,שלישית,71.72,"830,000",39% ב 4.5 שנים
12806,02.12.2004,שיבת ציון 21,3937-58-11,דירה בבית קומות,3,שלישית,71.72,"595,000",39% ב 4.5 שנים
12807,19.07.1999,שיבת ציון 21,3937-58-11,דירה בבית קומות,3,שלישית,71.72,"564,000",39% ב 4.5 שנים
12808,22.06.2009,הקוקיה 2,6287-153-12,דירה בבית קומות,3,שלישית,65.60,"820,000",NaN
12809,22.06.2009,בן סרוק 6,5114-39-83,דירה בבית קומות,3,אחת עשרה,68.20,"1,065,000",NaN
12810,21.06.2009,מרגולין 19,3929-500-4,דירה בבית קומות,3,שניה,61.73,"750,000",23% ב 9.9 שנים
12811,21.07.1999,מרגולין 19,3929-500-4,דירה בבית קומות,3,שניה,61.73,"609,000",23% ב 9.9 שנים
12812,21.06.2009,ברניצקי נתן 34,3926-605-6,דירה בבית קומות,3,שניה,58.69,"850,000",37% ב 6 שנים
12813,25.05.2003,ברניצקי נתן 34,3926-605-6,דירה בבית קומות,3,שניה,58.69,"617,000",37% ב 6 שנים
12814,21.06.2009,תל חי 3,3928-234-6,דירה בבית קומות,3,שלישית,58.18,"805,000",NaN
12815,21.06.2009,אבן חן 2,4746-32-92,דירה בבית קומות,3,חמישית,NaN,"1,210,000",NaN
12816,19.06.2009,ויניק 14,3926-694-13,דירה בבית קומות,3,רביעית,60.68,"720,000",NaN
12817,19.06.2009, ,3935-94-15,דירה בבית קומות,3,שניה,80,"822,000",NaN
12818,18.06.2009,לוין מיכאל וחנה 2,6286-150-4,דירה בבית קומות,3,ראשונה,70.68,"708,000",30% ב 8 שנים
12819,22.06.2001,לוין מיכאל וחנה 2,6286-150-4,דירה בבית קומות,3,ראשונה,70.68,"542,000",30% ב 8 שנים
12820,18.06.2009,המפוחית 2,5183-72-20,דירה בבית קומות,3,חמישית,68.70,"940,000",NaN
12821,17.06.2009,אנילביץ 41,7281-76-13,דירה בבית קומות,3,רביעית,57,"352,000",NaN
12822,17.06.2009,החפץ חיים 6,3933-129-15,דירה בבית קומות,3,שלישית,54.12,"630,000",NaN
12823,17.06.2009,הצופים 10,3939-437-31,דירה בבית קומות,3,שמינית,78.69,"1,000,000",49% ב 7 שנים
12824,23.06.2002,הצופים 10,3939-437-31,דירה בבית קומות,3,שמינית,78.69,"668,000",49% ב 7 שנים
12825,16.06.2009,הורוביץ 39,3926-620-15,דירה בבית קומות,3,רביעית,60.76,"645,000",33% ב 9 שנים
12826,21.05.2000,הורוביץ 39,3926-620-15,דירה בבית קומות,3,רביעית,60.76,"483,000",33% ב 9 שנים
12827,16.06.2009,הברון הירש 16,3928-502-6,דירה בבית קומות,3,שניה,66,"770,000",38% ב 8.9 שנים
12828,29.07.2000,הברון הירש 16,3928-502-6,דירה בבית קומות,3,שניה,66,"556,000",38% ב 8.9 שנים
12829,16.06.2009,הזהבית 13,5036-61-10,דירה בבית קומות,3,שניה,64,"822,000",NaN
12830,15.06.2009,אריאב חיים 8,7281-11-10,דירה בבית קומות,3,שניה,39.60,"348,000",NaN
12831,15.06.2009,השניים 9,6093-291-17,דירה בבית קומות,3,שלישית,40.50,"350,000",NaN
12832,06.04.2009,השניים 9,6093-291-17,דירה בבית קומות,3,שלישית,40.50,"410,000",NaN
12833,15.06.2009,הצופים 10,3939-437-32,דירה בבית קומות,3,שמינית,84.26,"1,065,000",48% ב 7 שנים
12834,02.06.2002,הצופים 10,3939-437-32,דירה בבית קומות,3,שמינית,84.26,"715,000",48% ב 7 שנים
12835,14.06.2009,דרור 66,3929-99-6,דירה בבית קומות,3,שניה,64.92,"740,000",NaN
12836,14.06.2009,המפוחית 12,5183-74-36,דירה בבית קומות,3,רביעית,71.70,"900,000",NaN
12837,11.06.2009,קרל נטר 1,3928-60-35,דירה בבית קומות,3,שישית,77.46,"830,000",56% ב 8.5 שנים
12838,07.12.2000,קרל נטר 1,3928-60-35,דירה בבית קומות,3,שישית,77.46,"531,000",56% ב 8.5 שנים
12839,11.06.2009,הירמוך 13,3923-297-8,דירה בבית קומות,3,רביעית,70,"640,000",NaN
12840,11.06.2009,החליל 3,5183-27-10,דירה בבית קומות,3,שניה,69.74,"920,000",42% ב 8 שנים
12841,17.06.2001,החליל 3,5183-27-10,דירה בבית קומות,3,שניה,69.74,"647,000",42% ב 8 שנים
12842,11.06.2009,גשר 5,5387-22-33,דירה בבית קומות,3,שניה,60.50,"880,000",35% ב 4.9 שנים
12843,28.07.2004,גשר 5,5387-22-33,דירה בבית קומות,3,שניה,60.50,"651,000",35% ב 4.9 שנים
12844,10.06.2009,תורה ועבודה 12,7281-35-26,דירה בבית קומות,3,רביעית,39,"480,000",NaN
12845,10.06.2009,תנועות הנוער 15,3939-442-19,דירה בבית קומות,3,חמישית,78.69,"920,000",NaN
12846,10.06.2009,NaN,6287-117-136,דירה בבית קומות,3,חמישית,NaN,"1,057,000",NaN
12847,08.06.2009,קרל נטר 30,3928-703-7,דירה בבית קומות,3,ראשונה,56.47,"740,000",41% ב 6 שנים
12848,22.05.2003,קרל נטר 30,3928-703-7,דירה בבית קומות,3,ראשונה,56.47,"523,000",41% ב 6 שנים
12849,08.06.2009,טרומפלדור 16,3928-673-12,דירה בבית קומות,3,רביעית,57.41,"685,000",NaN
12850,08.06.2009,הנגיד 3,5115-33-15,דירה בבית קומות,3,רביעית,69,"1,050,000",31% ב 1.8 שנים
12851,05.08.2007,הנגיד 3,5115-33-15,דירה בבית קומות,3,רביעית,69,"797,000",31% ב 1.8 שנים
12852,07.06.2009,ההדס 13,4242-96-1,קוטג' דו משפחתי,3,NaN,75,"999,000",NaN
12853,07.06.2009,הנחשול 36,5748-2-27,דירה בבית קומות,3,שביעית,80,"1,060,000",NaN
12854,05.06.2009,הנחשול 36,5748-2-89,דירה בבית קומות,3,עשירית,69,"1,105,000",NaN
12855,05.06.2009,הנחשול 36,5748-2-97,דירה בבית קומות,3,שתים עשרה,69,"1,125,000",NaN
12856,04.06.2009,בן זאב 8,3929-696-5,דירה בבית קומות,3,ראשונה,59.02,"790,000",52% ב 2.5 שנים
12857,30.11.2006,בן זאב 8,3929-696-5,דירה בבית קומות,3,ראשונה,59.02,"518,000",52% ב 2.5 שנים
12858,04.06.2009,רוטשילד 93,3926-152-12,דירה בבית קומות,3,שניה,69.53,"790,000",NaN
12859,03.06.2009,מבצע נחשון 1,5384-56-12,דירה בבית קומות,3,שלישית,75.60,"1,170,000",111% ב 11 שנים
12860,19.05.1998,מבצע נחשון 1,5384-56-12,דירה בבית קומות,3,שלישית,75.60,"554,000",111% ב 11 שנים
12861,03.06.2009,החלמונית 4,5036-5-17,דירה בבית קומות,3,חמישית,60.90,"718,000",21% ב 2 שנים
12862,28.06.2007,החלמונית 4,5036-5-17,דירה בבית קומות,3,חמישית,60.90,"590,000",21% ב 2 שנים
12863,03.06.2009,יהודה הלוי 49,3929-1077-7,דירה בבית קומות,3,רביעית,85.49,"945,000",NaN
12864,02.06.2009,צייטלין 5,7282-67-5,דירה בבית קומות,3,ראשונה,47.10,"350,000",NaN
12865,02.06.2009,ברנדיס 7,3929-729-2,דירה בבית קומות,3,ראשונה,52.73,"723,000",72% ב 2.3 שנים
12866,25.02.2007,ברנדיס 7,3929-729-2,דירה בבית קומות,3,ראשונה,52.73,"419,000",72% ב 2.3 שנים
12867,02.06.2009,יהודה לייב 48,3929-727-10,דירה בבית קומות,3,שלישית,52.73,"687,000",24% ב 1 שנים
12868,28.05.2008,יהודה לייב 48,3929-727-10,דירה בבית קומות,3,שלישית,52.73,"550,000",24% ב 1 שנים
12869,18.06.2004,יהודה לייב 48,3929-727-10,דירה בבית קומות,3,שלישית,52.73,"566,000",24% ב 1 שנים
12870,30.03.1999,יהודה לייב 48,3929-727-10,דירה בבית קומות,3,שלישית,52.73,"492,000",24% ב 1 שנים
12871,02.06.2009,קרל נטר 6,3928-56-8,דירה בבית קומות,3,שניה,58.75,"796,000",48% ב 10 שנים
12872,01.06.1999,קרל נטר 6,3928-56-8,דירה בבית קומות,3,שניה,58.75,"536,000",48% ב 10 שנים
12873,02.06.2009,נעמן 7,3928-579-5,דירה בבית קומות,3,שניה,56.67,"780,000",NaN
12874,02.06.2009,יהודה הלוי 49,3929-1077-5,דירה בבית קומות,3,שלישית,85.49,"930,000",NaN
12875,01.06.2009,המרגנית 14,5036-56-13,דירה בבית קומות,3,שלישית,65,"691,000",16% ב 10 שנים
12876,16.06.1999,המרגנית 14,5036-56-13,דירה בבית קומות,3,שלישית,65,"591,000",16% ב 10 שנים
12877,01.06.2009,"ריב""ל 8",5114-37-102,דירה בבית קומות,3,שלישית,75.70,"1,090,000",40% ב 6.1 שנים
12878,03.04.2003,"ריב""ל 8",5114-37-102,דירה בבית קומות,3,שלישית,75.70,"776,000",40% ב 6.1 שנים
12879,31.05.2009,קרן היסוד 21,3928-561-16,דירה בבית קומות,3,קומה ‎4‏,59.47,"807,000",97% ב 8 שנים
12880,24.05.2001,קרן היסוד 21,3928-561-16,דירה בבית קומות,3,קומה ‎4‏,59.47,"409,000",97% ב 8 שנים
12881,28.05.2009,הירמוך 11,3923-285-9,דירה בבית קומות,3,ראשונה,62,"288,000",NaN
12882,27.05.2009,שינקין 15,3928-597-11,דירה בבית קומות,3,רביעית,80.78,"610,000",NaN
12883,27.05.2009,שדה נחום 5,5387-20-1,דירה בבית קומות,3,ראשונה,71.77,"890,000",NaN
12884,26.05.2009,המפוחית 2,5183-72-8,דירה בבית קומות,3,שניה,68.70,"941,000",35% ב 6.4 שנים
12885,19.12.2002,המפוחית 2,5183-72-8,דירה בבית קומות,3,שניה,68.70,"692,000",35% ב 6.4 שנים
12886,27.02.2000,המפוחית 2,5183-72-8,דירה בבית קומות,3,שניה,68.70,"658,000",35% ב 6.4 שנים
12887,26.05.2009,יהודה הלוי 49,3929-1077-3,דירה בבית קומות,3,שניה,85.49,"920,000",NaN
12888,25.05.2009,מעגל השלום 23,5096-3-14,דירה בבית קומות,3,רביעית,76,"1,150,000",-1% ב 7.4 שנים
12889,20.12.2001,מעגל השלום 23,5096-3-14,דירה בבית קומות,3,רביעית,76,"1,170,000",-1% ב 7.4 שנים
12890,24.05.2009,קליביצקי 3,3929-204-1,דירה בבית קומות,3,ראשונה,65.50,"725,000",62% ב 7.9 שנים
12891,07.06.2001,קליביצקי 3,3929-204-1,דירה בבית קומות,3,ראשונה,65.50,"445,000",62% ב 7.9 שנים
12892,24.05.2009,האיריס 20,5036-93-64,דירה בבית קומות,3,שמינית,61.64,"860,000",44% ב 9.9 שנים
12893,15.06.1999,האיריס 20,5036-93-64,דירה בבית קומות,3,שמינית,61.64,"594,000",44% ב 9.9 שנים
12894,24.05.2009,החלמונית 22,5036-65-31,דירה בבית קומות,3,שלישית,65,"900,000",50% ב 2.1 שנים
12895,11.03.2007,החלמונית 22,5036-65-31,דירה בבית קומות,3,שלישית,65,"600,000",50% ב 2.1 שנים
12896,31.05.2000,החלמונית 22,5036-65-31,דירה בבית קומות,3,שלישית,65,"602,000",50% ב 2.1 שנים
12897,24.05.2009,בן זאב 6,3929-698-4,דירה בבית קומות,3,ראשונה,60.95,"800,000",26% ב 0.5 שנים
12898,27.11.2008,בן זאב 6,3929-698-4,דירה בבית קומות,3,ראשונה,60.95,"630,000",26% ב 0.5 שנים
12899,24.05.2009,ז'בוטינסקי 2,3925-435-6,דירה בבית קומות,3,ראשונה,53.50,"745,000",NaN
12900,21.05.2009,גשר 5,5387-22-28,דירה בבית קומות,3,ראשונה,64.50,"843,000",NaN
12901,20.05.2009,"הרשב""א 4",5115-32-59,דירה בבית קומות,3,שלישית,69.02,"980,000",NaN
12902,19.05.2009,מבצע נחשון 10,5384-52-4,דירה בבית קומות,3,ראשונה,70.90,"970,000",NaN
12903,18.05.2009,ז'בוטינסקי 52,3928-605-3,דירה בבית קומות,3,ראשונה,63,"790,000",48% ב 2.4 שנים
12904,14.12.2006,ז'בוטינסקי 52,3928-605-3,דירה בבית קומות,3,ראשונה,63,"531,000",48% ב 2.4 שנים
12905,31.03.2004,ז'בוטינסקי 52,3928-605-3,דירה בבית קומות,3,ראשונה,63,"538,000",48% ב 2.4 שנים
12906,18.05.2009,קלישר 16,5116-42-5,דירה בבית קומות,3,ראשונה,66,"970,000",33% ב 4.3 שנים
12907,19.01.2005,קלישר 16,5116-42-5,דירה בבית קומות,3,ראשונה,66,"724,000",33% ב 4.3 שנים
12908,09.09.2004,קלישר 16,5116-42-5,דירה בבית קומות,3,ראשונה,66,"690,000",33% ב 4.3 שנים
12909,18.05.2009,הירקון 6,3923-301-8,דירה בבית קומות,3,שניה,63.20,"755,000",NaN
12910,17.05.2009,"צ""ג בנות 3",3929-683-9,דירה בבית קומות,3,שלישית,67.26,"800,000",39% ב 6.7 שנים
12911,14.08.2002,"צ""ג בנות 3",3929-683-9,דירה בבית קומות,3,שלישית,67.26,"574,000",39% ב 6.7 שנים
12912,17.05.2009,מאפו 6,3945-257-4,דירה בבית קומות,3,שניה,66.84,"800,000",35% ב 10.8 שנים
