,יום מכירה,כתובת,גוש חלקה - תת חלקה,סוג נכס,חדרים,קומה,"מ""ר",סכום,מגמת שינוי
9597,10.12.2014,רוטשילד 123,3923-317-15,דירה בבית קומות,4,רביעית,83,"1,350,000",36% ב 5.1 שנים
9598,02.10.2009,רוטשילד 123,3923-317-15,דירה בבית קומות,4,רביעית,83,"990,000",36% ב 5.1 שנים
9599,19.02.2009,רוטשילד 123,3923-317-15,דירה בבית קומות,4,רביעית,83,"700,000",36% ב 5.1 שנים
9600,10.12.2014,הבן הראשון 11,3926-1046-17,דירה בבית קומות,4,שישית,97.25,"1,750,000",93% ב 10.9 שנים
9601,14.01.2004,הבן הראשון 11,3926-1046-17,דירה בבית קומות,4,שישית,97.25,"906,000",93% ב 10.9 שנים
9602,10.12.2014,הירשפלד 35,3926-643-26,דירה בבית קומות,4,שישית,91,"1,400,000",NaN
9603,10.12.2014,גנות צבי 6,7373-60-37,דירה בבית קומות,4,עשירית,91,"2,600,000",73% ב 3.5 שנים
9604,25.06.2011,גנות צבי 6,7373-60-37,דירה בבית קומות,4,עשירית,91,"1,500,000",73% ב 3.5 שנים
9605,13.04.2011,גנות צבי 6,7373-60-37,דירה בבית קומות,4,עשירית,91,"2,304,000",73% ב 3.5 שנים
9606,10.12.2014,האורגן 11,5182-6-29,דירה בבית קומות,4,שניה,93.50,"1,610,000",NaN
9607,10.12.2014,NaN,6286-333-53,דירה,4,שמינית,99,"1,732,000",NaN
9608,09.12.2014,דר אליקום 10,3925-579-1,קוטג' דו משפחתי,4,NaN,100,"1,100,000",NaN
9609,09.12.2014,הקוקיה 2,6287-153-29,דירה בבית קומות,4,שמינית,81.10,"1,365,000",17% ב 4.4 שנים
9610,23.07.2010,הקוקיה 2,6287-153-29,דירה בבית קומות,4,שמינית,81.10,"1,165,000",17% ב 4.4 שנים
9611,09.12.2014,הירשפלד 35,3926-643-12,דירה,4,NaN,91,"1,400,000",NaN
9612,09.12.2014,בית הערבה 10,5387-79-14,דירה בבית קומות,4,שניה,71.70,"1,420,000",NaN
9613,09.12.2014,השייטת 2,2704-55-558,דירה בבית קומות,4,תשע עשרה,110,"2,408,000",3% ב 1.6 שנים
9614,09.04.2013,השייטת 2,2704-55-558,דירה בבית קומות,4,תשע עשרה,110,"2,323,086",3% ב 1.6 שנים
9615,08.12.2014,רוזנשטיין מרדכי 16,3929-963-1,דירה בבית קומות,4,"קרקע, ראשונה",87.45,"1,750,000",26% ב 5.3 שנים
9616,25.08.2009,רוזנשטיין מרדכי 16,3929-963-1,דירה בבית קומות,4,"קרקע, ראשונה",87.45,"1,380,000",26% ב 5.3 שנים
9617,08.12.2014,התזמורת 52,5183-36-53,דירה בבית קומות,4,שניה,96.80,"1,400,000",NaN
9618,08.12.2014,סופר יעקב 2,3939-475-1,דירה בבית קומות,4,ראשונה,103.04,"1,460,000",NaN
9619,08.12.2014,העוגב 8,5182-10-10,דירה בבית קומות,4,שניה,100,"1,650,000",NaN
9620,08.12.2014, ,6286-334-68,דירה בבית קומות,4,שמינית,100,"1,723,000",NaN
9621,08.12.2014,NaN,5748-15-38,דירה בבית קומות,4,קומה ‎11‏,100.70,"1,930,000",NaN
9622,07.12.2014,משמר הירדן 26,3939-141-7,דירה בבית קומות,4,רביעית,84.36,"1,220,000",69% ב 16 שנים
9623,03.11.1998,משמר הירדן 26,3939-141-7,דירה בבית קומות,4,רביעית,84.36,"720,000",69% ב 16 שנים
9624,07.12.2014,הסמדר 17,5038-4-68,דירה בבית קומות,4,ראשונה,85.40,"1,360,000",NaN
9625,07.12.2014,החלמונית 36,5036-117-117,דירה בבית קומות,4,חמישית,94.20,"1,400,000",NaN
9626,07.12.2014,הכינור 7,5183-9-24,דירה בבית קומות,4,ראשונה,95.42,"1,400,000",NaN
9627,07.12.2014, ,3935-95-1,דירה בבית קומות,4,חמישית,115,"1,450,000",NaN
9628,07.12.2014,אורנבך אשר 5,7375-27-8,דירה בבית קומות,4,שניה,125,"1,648,000",-10% ב 1.3 שנים
9629,07.08.2013,אורנבך אשר 5,7375-27-8,דירה בבית קומות,4,שניה,125,"1,840,000",-10% ב 1.3 שנים
9630,07.12.2014,NaN,6286-334-56,דירה,4,שמינית,99,"1,690,000",NaN
9631,07.12.2014,מעגל השלום 15,5096-5-114,דירה בבית קומות,4,שמינית,95,"1,880,000",NaN
9632,06.12.2014,NaN,3935-94-1,דירה,4,חמישית,97,"1,450,000",NaN
9633,06.12.2014,אורנבך אשר 5,7375-27-32,דירה,4,NaN,100,"1,620,000",NaN
9634,05.12.2014,הדגן 10,5038-19-18,דירה בבית קומות,4,רביעית,101.20,"1,590,000",13% ב 3.2 שנים
9635,04.09.2011,הדגן 10,5038-19-18,דירה בבית קומות,4,רביעית,101.20,"1,400,000",13% ב 3.2 שנים
9636,07.09.2005,הדגן 10,5038-19-18,דירה בבית קומות,4,רביעית,101.20,"883,000",13% ב 3.2 שנים
9637,05.12.2014,תנועות הנוער 15,3939-442-6,דירה בבית קומות,4,שניה,95.86,"1,650,000",22% ב 3 שנים
9638,29.11.2011,תנועות הנוער 15,3939-442-6,דירה בבית קומות,4,שניה,95.86,"1,350,000",22% ב 3 שנים
9639,04.12.2014,דרור 66,3929-99-14,דירה בבית קומות,4,חמישית,80.24,"1,133,000",98% ב 10 שנים
9640,08.11.2004,דרור 66,3929-99-14,דירה בבית קומות,4,חמישית,80.24,"570,000",98% ב 10 שנים
9641,04.12.2014,יהודה הלוי 62,3930-181-1,דירה בבית קומות,4,ראשונה,82.90,"1,200,000",96% ב 9.6 שנים
9642,03.04.2005,יהודה הלוי 62,3930-181-1,דירה בבית קומות,4,ראשונה,82.90,"610,000",96% ב 9.6 שנים
9643,04.12.2014,הרב מימון 4,3929-1083-30,דירה בבית קומות,4,שמינית,97.53,"1,820,000",60% ב 6.4 שנים
9644,14.07.2008,הרב מימון 4,3929-1083-30,דירה בבית קומות,4,שמינית,97.53,"1,137,000",60% ב 6.4 שנים
9645,03.12.2014,פרנק צבי 22,3929-471-15,דירה בבית קומות,4,רביעית,80.40,"1,180,000",111% ב 10.9 שנים
9646,15.01.2004,פרנק צבי 22,3929-471-15,דירה בבית קומות,4,רביעית,80.40,"558,000",111% ב 10.9 שנים
9647,03.12.2014,לנדאו 1,5037-48-15,דירה בבית קומות,4,רביעית,80.88,"1,330,000",131% ב 15.5 שנים
9648,24.05.1999,לנדאו 1,5037-48-15,דירה בבית קומות,4,רביעית,80.88,"575,000",131% ב 15.5 שנים
9649,03.12.2014,שדה נחום 13,5387-53-10,דירה בבית קומות,4,שלישית,89,"1,495,000",58% ב 6.8 שנים
9650,10.02.2008,שדה נחום 13,5387-53-10,דירה בבית קומות,4,שלישית,89,"945,000",58% ב 6.8 שנים
9651,19.08.2002,שדה נחום 13,5387-53-10,דירה בבית קומות,4,שלישית,89,"881,000",58% ב 6.8 שנים
9652,03.12.2014,לילינבלום 3,3945-221-1,דירה בבית קומות,4,ראשונה,79.61,"1,250,000",NaN
9653,03.12.2014,בית לחם 5,3930-115-18,דירה בבית קומות,4,חמישית,101,"1,400,000",NaN
9654,03.12.2014,שדה נחום 9,5387-50-17,דירה בבית קומות,4,חמישית,85,"1,510,000",NaN
9655,03.12.2014,הקוקיה 46,6287-221-44,דירה בבית קומות,4,שלישית,113.90,"1,715,000",NaN
9656,03.12.2014, ,3936-167-19,דירה בבית קומות,4,ראשונה,NaN,"1,780,000",NaN
9657,02.12.2014,הצופים 14,3939-435-13,דירה בבית קומות,4,שלישית,102.97,"1,600,000",118% ב 13.8 שנים
9658,14.02.2001,הצופים 14,3939-435-13,דירה בבית קומות,4,שלישית,102.97,"733,000",118% ב 13.8 שנים
9659,02.12.2014,החליל 22,5183-21-12,דירה בבית קומות,4,שניה,70.49,"1,380,000",NaN
9660,02.12.2014,NaN,3936-167-2,דירה,4,ראשונה,96,"1,750,000",NaN
9661,01.12.2014,הלפרין 4,3928-492-7,דירה בבית קומות,4,שלישית,84,"1,180,000",90% ב 7.8 שנים
9662,14.02.2007,הלפרין 4,3928-492-7,דירה בבית קומות,4,שלישית,84,"621,000",90% ב 7.8 שנים
9663,06.11.1998,הלפרין 4,3928-492-7,דירה בבית קומות,4,שלישית,84,"365,000",90% ב 7.8 שנים
9664,01.12.2014,האיריס 20,5036-93-35,דירה בבית קומות,4,ראשונה,79.20,"1,370,000",NaN
9665,01.12.2014,חיל התותחנים 7,2704-55-493,דירה בבית קומות,4,קומה ‎3‏,92.90,"2,170,000",50% ב 4.6 שנים
9666,13.04.2010,חיל התותחנים 7,2704-55-493,דירה בבית קומות,4,קומה ‎3‏,92.90,"1,438,000",50% ב 4.6 שנים
9667,01.12.2014,הקוקיה 27,6287-312-11,דירה בבית קומות,4,שלישית,96.65,"1,730,000",NaN
9668,30.11.2014,אוסישקין 32,3928-165-4,דירה בבית קומות,4,שניה,96.20,"1,410,000",87% ב 11.2 שנים
9669,24.08.2003,אוסישקין 32,3928-165-4,דירה בבית קומות,4,שניה,96.20,"754,000",87% ב 11.2 שנים
9670,30.11.2014,חיל התותחנים 26,2717-23-39,דירה בבית קומות,4,שמינית,100.60,"1,780,000",83% ב 10 שנים
9671,05.10.2004,חיל התותחנים 26,2717-23-39,דירה בבית קומות,4,שמינית,100.60,"970,000",83% ב 10 שנים
9672,30.11.2014,ז'בוטינסקי 88,3928-747-3,דירה בבית קומות,4,ראשונה,82.75,"1,130,000",NaN
9673,30.11.2014,NaN,5748-17-1,דירה בבית קומות,4,שניה,100,"1,330,000",NaN
9674,30.11.2014,ברניצקי נתן 38,3926-621-23,דירה,4,NaN,93,"1,400,000",NaN
9675,30.11.2014,כפר חיטים 19,5388-16-15,דירה בבית קומות,4,רביעית + גג,89.70,"1,500,000",NaN
9676,30.11.2014,חיל התותחנים 7,2704-55-468,דירה בבית קומות,4,קומה ‎16‏,104.50,"2,236,000",NaN
9677,29.11.2014,השייטת 2,2704-55-763,דירה,4,NaN,105,"2,193,030",NaN
9678,28.11.2014,החלמונית 22,5036-65-37,דירה בבית קומות,4,חמישית,78,"1,180,000",10% ב 2.5 שנים
9679,31.05.2012,החלמונית 22,5036-65-37,דירה בבית קומות,4,חמישית,78,"1,070,000",10% ב 2.5 שנים
9680,20.11.2000,החלמונית 22,5036-65-37,דירה בבית קומות,4,חמישית,78,"581,000",10% ב 2.5 שנים
9681,27.11.2014,האחים סולימן 14,3930-553-88,דירה בבית קומות,4,רביעית,99.20,"1,670,000",83% ב 7.9 שנים
9682,31.12.2006,האחים סולימן 14,3930-553-88,דירה בבית קומות,4,רביעית,99.20,"909,000",83% ב 7.9 שנים
9683,27.11.2014,NaN,3935-89-4,דירה בבית קומות,4,רביעית,129,"1,400,000",NaN
9684,26.11.2014,בן גוריון 32,3945-823-19,דירה בבית קומות,4,חמישית,93.20,"1,480,000",111% ב 7.5 שנים
9685,10.05.2007,בן גוריון 32,3945-823-19,דירה בבית קומות,4,חמישית,93.20,"700,000",111% ב 7.5 שנים
9686,26.11.2014,המלחים 2,4746-8-25,דירה בבית קומות,4,שביעית,94.34,"1,690,000",74% ב 10.9 שנים
9687,29.12.2003,המלחים 2,4746-8-25,דירה בבית קומות,4,שביעית,94.34,"968,000",74% ב 10.9 שנים
9688,26.11.2014,וולפסון 26,3926-304-9,דירה בבית קומות,4,שלישית,83.37,"1,342,000",NaN
9689,26.11.2014,"תרמ""ב 13",3928-884-11,דירה בבית קומות,4,קרקע,125,"1,760,000",NaN
9690,25.11.2014,אלקבץ 7,5114-40-37,דירה בבית קומות,4,עשירית,94.31,"1,720,000",82% ב 13.2 שנים
9691,26.08.2001,אלקבץ 7,5114-40-37,דירה בבית קומות,4,עשירית,94.31,"941,000",82% ב 13.2 שנים
9692,21.03.2000,אלקבץ 7,5114-40-37,דירה בבית קומות,4,עשירית,94.31,"1,115,000",82% ב 13.2 שנים
9693,25.11.2014,בן סרוק 10,5114-38-40,דירה בבית קומות,4,עשירית,108.43,"1,800,000",76% ב 11.3 שנים
9694,10.07.2003,בן סרוק 10,5114-38-40,דירה בבית קומות,4,עשירית,108.43,"1,021,000",76% ב 11.3 שנים
9695,25.11.2014,קאליב 2,6286-286-2,דירה בבית קומות,4,תשיעית,70,"1,200,000",NaN
9696,25.11.2014,חיל התותחנים 7,2704-55-91,דירה בבית קומות,4,קומה ‎3‏,98.18,"2,050,000",65% ב 5.7 שנים
9697,15.02.2009,חיל התותחנים 7,2704-55-91,דירה בבית קומות,4,קומה ‎3‏,98.18,"1,242,000",65% ב 5.7 שנים
9698,25.11.2014,קפלנסקי 28,3926-675-15,דירה בבית קומות,4,חמישית,107,"1,480,000",NaN
9699,24.11.2014,קפלנסקי 28,3926-675-15,דירה בבית קומות,4,חמישית,107,"1,480,000",NaN
9700,24.11.2014,האחים סולימן 5,3930-578-8,דירה בבית קומות,4,שלישית,94.30,"1,300,000",84% ב 15.2 שנים
9701,09.08.1999,האחים סולימן 5,3930-578-8,דירה בבית קומות,4,שלישית,94.30,"704,000",84% ב 15.2 שנים
9702,24.11.2014,חיל התותחנים 7,2704-55-50,דירה בבית קומות,4,קומה ‎13‏,97.73,"2,430,000",NaN
9703,22.10.2014,חיל התותחנים 7,2704-55-50,דירה בבית קומות,4,קומה ‎13‏,97.73,"2,260,000",NaN
9704,06.07.2014,חיל התותחנים 7,2704-55-50,דירה בבית קומות,4,קומה ‎13‏,97.73,"2,100,000",NaN
9705,26.02.2014,חיל התותחנים 7,2704-55-50,דירה בבית קומות,4,קומה ‎13‏,97.73,"2,250,000",NaN
9706,25.11.2012,חיל התותחנים 7,2704-55-50,דירה בבית קומות,4,קומה ‎13‏,97.73,"2,172,000",NaN
9707,19.07.2012,חיל התותחנים 7,2704-55-50,דירה בבית קומות,4,קומה ‎13‏,97.73,"1,000,000",NaN
9708,27.10.2010,חיל התותחנים 7,2704-55-50,דירה בבית קומות,4,קומה ‎13‏,97.73,"1,650,000",NaN
9709,24.11.2014,הסחלב 6,5036-87-157,דירה בבית קומות,4,ראשונה,89,"1,250,000",NaN
9710,24.11.2014,המפוחית 12,5183-74-37,דירה בבית קומות,4,רביעית,85.40,"1,490,000",7% ב 1.5 שנים
9711,21.05.2013,המפוחית 12,5183-74-37,דירה בבית קומות,4,רביעית,85.40,"1,385,000",7% ב 1.5 שנים
9712,24.11.2014,השייטת 2,2704-55-759,דירה,4,NaN,105,"2,205,881",NaN
9713,24.11.2014,חיל התותחנים 7,2704-55-475,דירה בבית קומות,4,קומה ‎18‏,104.50,"2,249,000",NaN
9714,23.11.2014,אהרון הכהן 2,4246-203-40,דירה בבית קומות,4,קומה ‎3‏,102.30,"1,750,000",179% ב 5 שנים
9715,15.10.2009,אהרון הכהן 2,4246-203-40,דירה בבית קומות,4,קומה ‎3‏,102.30,"626,000",179% ב 5 שנים
9716,23.11.2014,פינשטיין יונה צבי 7,6288-109-80,דירה בבית קומות,4,שניה,78.29,"1,340,000",72% ב 7.2 שנים
9717,21.08.2007,פינשטיין יונה צבי 7,6288-109-80,דירה בבית קומות,4,שניה,78.29,"775,000",72% ב 7.2 שנים
9718,23.11.2014,קרן קימת 29,3928-260-11,דירה בבית קומות,4,שלישית,88.59,"1,290,000",22% ב 3.4 שנים
9719,23.06.2011,קרן קימת 29,3928-260-11,דירה בבית קומות,4,שלישית,88.59,"1,050,000",22% ב 3.4 שנים
9720,23.11.2014,שרף חיים 4,6286-159-89,דירה בבית קומות,4,שביעית,103,"1,595,000",32% ב 5 שנים
9721,08.11.2009,שרף חיים 4,6286-159-89,דירה בבית קומות,4,שביעית,103,"1,200,000",32% ב 5 שנים
9722,23.11.2014,תנועות הנוער 7,3939-446-15,דירה בבית קומות,4,רביעית,101.75,"1,550,000",NaN
9723,23.11.2014,שיבת ציון 15,3937-252-9,דירה בבית קומות,4,שלישית,96.48,"1,560,000",NaN
9724,23.11.2014,פרופ' נחום 9,3945-905-17,דירה בבית קומות,4,חמישית,110.60,"1,570,000",NaN
9725,23.11.2014,אלירז שלמה 1,3930-131-613,דירה בבית קומות,4,עשרים,110,"1,755,400",NaN
9726,23.11.2014,מבצע משה 42,5748-6-16,דירה בבית קומות,4,אחת עשרה,80,"1,850,000",NaN
9727,22.11.2014,NaN,3945-226-3,דירה,4,חמישית,111,"1,570,000",NaN
9728,20.11.2014,הרב נריה 12,5116-83-1,דירה בבית קומות,4,ראשונה,81.70,"1,480,000",92% ב 8.5 שנים
9729,24.05.2006,הרב נריה 12,5116-83-1,דירה בבית קומות,4,ראשונה,81.70,"767,000",92% ב 8.5 שנים
9730,20.11.2014,לוין מיכאל וחנה 10,6286-155-44,דירה בבית קומות,4,רביעית,101.74,"1,415,000",43% ב 2 שנים
9731,23.10.2012,לוין מיכאל וחנה 10,6286-155-44,דירה בבית קומות,4,רביעית,101.74,"985,000",43% ב 2 שנים
9732,20.11.2014,המפוחית 10,5183-74-4,דירה בבית קומות,4,ראשונה,85.20,"1,562,000",16% ב 1.5 שנים
9733,30.04.2013,המפוחית 10,5183-74-4,דירה בבית קומות,4,ראשונה,85.20,"1,345,000",16% ב 1.5 שנים
9734,20.11.2014, ,6286-333-80,דירה בבית קומות,4,רביעית,125,"1,806,000",NaN
9735,20.11.2014, ,6286-333-80,דירה בבית קומות,4,רביעית,125,"1,806,000",NaN
9736,19.11.2014,הרב גורן 3,5116-27-43,דירה בבית קומות,4,אחת עשרה,95.66,"1,690,000",134% ב 16.8 שנים
9737,19.01.1998,הרב גורן 3,5116-27-43,דירה בבית קומות,4,אחת עשרה,95.66,"720,000",134% ב 16.8 שנים
9738,19.11.2014,שדה נחום 13,5387-53-5,דירה בבית קומות,4,שניה,89,"1,565,000",78% ב 11.7 שנים
9739,27.02.2003,שדה נחום 13,5387-53-5,דירה בבית קומות,4,שניה,89,"876,000",78% ב 11.7 שנים
9740,19.11.2014,"הרשב""א 16",5115-27-36,דירה בבית קומות,4,תשיעית,100,"1,750,000",84% ב 11.4 שנים
9741,11.06.2003,"הרשב""א 16",5115-27-36,דירה בבית קומות,4,תשיעית,100,"949,000",84% ב 11.4 שנים
9742,19.11.2014,קלישר 6,5116-47-4,דירה בבית קומות,4,ראשונה,95,"1,530,000",NaN
9743,19.11.2014,NaN,6286-333-43,דירה,4,אחת עשרה,99,"1,770,000",NaN
9744,18.11.2014,גבעתי 10,3930-403-13,דירה בבית קומות,4,שלישית,92.25,"1,180,000",NaN
9745,18.11.2014,רמז 37,3926-1160-20,דירה בבית קומות,4,חמישית,81.53,"1,339,000",NaN
9746,17.11.2014,NaN,6286-333-39,דירה בבית קומות,4,עשירית,100,"1,800,000",NaN
9747,16.11.2014,רופין 12,3925-482-14,דירה בבית קומות,4,רביעית,106,"1,420,000",21% ב 3.6 שנים
9748,01.03.2011,רופין 12,3925-482-14,דירה בבית קומות,4,רביעית,106,"1,165,000",21% ב 3.6 שנים
9749,16.11.2014,חיל ההנדסה 9,2717-2-38,דירה בבית קומות,4,שניה ושלישית,124.96,"1,750,000",NaN
9750,16.11.2014,NaN,6286-333-38,דירה,4,עשירית,99,"1,765,000",NaN
9751,16.11.2014, ,6286-334-73,דירה בבית קומות,4,אחת עשרה,100,"1,830,000",NaN
9752,15.11.2014,NaN,6286-334-51,דירה,4,אחת עשרה,99,"1,795,000",NaN
9753,13.11.2014,"רש""י 25",3930-161-7,דירה בבית קומות,4,שלישית+רביעית+חמישית,87.47,"1,200,000",2% ב 1.8 שנים
9754,10.01.2013,"רש""י 25",3930-161-7,דירה בבית קומות,4,שלישית+רביעית+חמישית,87.47,"1,170,000",2% ב 1.8 שנים
9755,13.03.2008,"רש""י 25",3930-161-7,דירה בבית קומות,4,שלישית+רביעית+חמישית,87.47,"699,000",2% ב 1.8 שנים
9756,13.11.2014,ארבל 7,3923-387-1,דירה בבית קומות,4,ראשונה,84.50,"1,647,000",34% ב 5.2 שנים
9757,05.08.2009,ארבל 7,3923-387-1,דירה בבית קומות,4,ראשונה,84.50,"1,225,000",34% ב 5.2 שנים
9758,06.01.1999,ארבל 7,3923-387-1,דירה בבית קומות,4,ראשונה,84.50,"754,000",34% ב 5.2 שנים
9759,13.11.2014, ,3929-376-1,דירה בבית קומות,4,שניה,75,"1,060,000",NaN
9760,13.11.2014,פופל מרדכי 10,3939-286-14,דירה בבית קומות,4,רביעית,111,"1,290,000",NaN
9761,13.11.2014, ,3933-134-24,דירה בבית קומות,4,שלישית,103,"1,575,000",NaN
9762,12.11.2014,מבצע נחשון 10,5384-52-10,דירה בבית קומות,4,שניה,97,"1,600,000",78% ב 7.5 שנים
9763,21.05.2007,מבצע נחשון 10,5384-52-10,דירה בבית קומות,4,שניה,97,"894,000",78% ב 7.5 שנים
9764,12.11.2014,NaN,6286-334-49,דירה,4,שמינית,99,"1,742,000",NaN
9765,11.11.2014,ארנון משה 1,5025-244-7,דירה בבית קומות,4,שניה,82.60,"252,000",NaN
9766,11.11.2014,לוין מיכאל וחנה 8,6286-154-16,דירה בבית קומות,4,רביעית,93.40,"1,200,000",41% ב 5.5 שנים
9767,19.05.2009,לוין מיכאל וחנה 8,6286-154-16,דירה בבית קומות,4,רביעית,93.40,"850,000",41% ב 5.5 שנים
9768,11.11.2014,הצופים 8,3939-438-33,דירה בבית קומות,4,תשיעית,95.95,"1,685,000",26% ב 2.5 שנים
9769,03.04.2012,הצופים 8,3939-438-33,דירה בבית קומות,4,תשיעית,95.95,"1,336,000",26% ב 2.5 שנים
9770,10.11.2014,"צ""ג בנות 15",3929-688-8,דירה בבית קומות,4,שניה,82.45,"1,130,000",115% ב 16.3 שנים
9771,23.07.1998,"צ""ג בנות 15",3929-688-8,דירה בבית קומות,4,שניה,82.45,"525,000",115% ב 16.3 שנים
9772,10.11.2014,"צ""ג בנות 14",3929-486-8,דירה בבית קומות,4,רביעית,98.16,"1,142,000",61% ב 6.6 שנים
9773,18.03.2008,"צ""ג בנות 14",3929-486-8,דירה בבית קומות,4,רביעית,98.16,"705,000",61% ב 6.6 שנים
9774,10.11.2014,"ביל""ו 22",3937-10-11,דירה בבית קומות,4,רביעית,79.99,"1,395,000",7% ב 1 שנים
9775,03.10.2013,"ביל""ו 22",3937-10-11,דירה בבית קומות,4,רביעית,79.99,"1,300,000",7% ב 1 שנים
9776,10.11.2014,פרופ' נחום 9,3945-905-20,דירה בבית קומות,4,שישית,110.60,"1,570,000",NaN
9777,10.11.2014,קרל נטר 6,3928-56-28,דירה בבית קומות,4,שישית,130,"1,866,000",NaN
9778,09.11.2014,הקלרנית 10,5183-31-10,דירה בבית קומות,4,שלישית,101.21,"1,690,000",NaN
9779,09.11.2014,קרל נטר 6,3928-56-16,דירה,4,NaN,130,"1,866,955",NaN
9780,07.11.2014,חיל הצנחנים 19,5037-30-8,דירה בבית קומות,4,ראשונה,78.40,"1,300,000",103% ב 7 שנים
9781,04.11.2007,חיל הצנחנים 19,5037-30-8,דירה בבית קומות,4,ראשונה,78.40,"640,000",103% ב 7 שנים
9782,07.11.2014, ,6286-333-92,דירה בבית קומות,4,שתים עשרה,125,"1,773,000",NaN
9783,07.11.2014, ,6286-333-92,דירה בבית קומות,4,שתים עשרה,125,"2,244,000",NaN
9784,07.11.2014, ,6286-333-92,דירה בבית קומות,4,שתים עשרה,125,"1,867,000",NaN
9785,07.11.2014, ,6286-333-92,דירה בבית קומות,4,שתים עשרה,125,"1,773,000",NaN
9786,06.11.2014,תנועות הנוער 14,3939-430-8,דירה בבית קומות,4,רביעית,82.15,"1,465,000",17% ב 2.9 שנים
9787,21.12.2011,תנועות הנוער 14,3939-430-8,דירה בבית קומות,4,רביעית,82.15,"1,250,000",17% ב 2.9 שנים
9788,09.12.2004,תנועות הנוער 14,3939-430-8,דירה בבית קומות,4,רביעית,82.15,"742,000",17% ב 2.9 שנים
9789,25.09.2000,תנועות הנוער 14,3939-430-8,דירה בבית קומות,4,רביעית,82.15,"675,000",17% ב 2.9 שנים
9790,06.11.2014,הגלים 4,6823-184-48,דירה בבית קומות,4,שלישית,98.30,"1,500,000",59% ב 6.6 שנים
9791,06.03.2008,הגלים 4,6823-184-48,דירה בבית קומות,4,שלישית,98.30,"940,000",59% ב 6.6 שנים
9792,06.11.2014,השריג 8,5039-38-24,דירה בבית קומות,4,שישית,103.40,"1,727,000",51% ב 6.8 שנים
9793,08.01.2008,השריג 8,5039-38-24,דירה בבית קומות,4,שישית,103.40,"1,140,000",51% ב 6.8 שנים
9794,06.11.2014,השדה 9,3926-161-9,דירה בבית קומות,4,רביעית,96.90,"1,540,000",NaN
9795,06.11.2014, ,6286-333-96,דירה בבית קומות,4,שישית,125,"1,602,000",NaN
9796,06.11.2014, ,6286-333-96,דירה בבית קומות,4,שישית,125,"1,903,000",NaN
9797,06.11.2014, ,6286-333-96,דירה בבית קומות,4,שישית,125,"2,267,000",NaN
9798,06.11.2014, ,6286-333-96,דירה בבית קומות,4,שישית,125,"1,964,000",NaN
9799,06.11.2014, ,6286-333-96,דירה בבית קומות,4,שישית,125,"1,602,000",NaN
9800,06.11.2014,משה בן נחמן 11,4247-583-5,דירה בבית קומות,4,שלישית,97.06,"1,720,000",-15% ב 13.6 שנים
9801,20.03.2001,משה בן נחמן 11,4247-583-5,דירה בבית קומות,4,שלישית,97.06,"2,044,000",-15% ב 13.6 שנים
9802,06.11.2014,NaN,6286-334-37,דירה בבית קומות,4,שישית,100,"1,729,000",NaN
9803,06.11.2014,NaN,6286-333-26,דירה,4,תשיעית,99,"1,738,750",NaN
9804,06.11.2014,אבידן שמעון 18,6286-243-9,דירה בבית קומות,4,שלישית ורביעית,100.68,"1,900,000",NaN
9805,06.11.2014,NaN,6286-333-29,דירה,4,שתים עשרה,129,"2,200,000",NaN
9806,05.11.2014,NaN,6286-333-22,דירה,4,ראשונה,99,"1,570,000",NaN
9807,05.11.2014,NaN,6286-333-23,דירה,4,שישית,99,"1,695,000",NaN
9808,04.11.2014,רוטשילד 120,3945-47-6,דירה בבית קומות,4,ראשונה,91,"1,300,000",84% ב 14.8 שנים
9809,05.01.2000,רוטשילד 120,3945-47-6,דירה בבית קומות,4,ראשונה,91,"705,000",84% ב 14.8 שנים
9810,04.11.2014,אברבנאל 27,3930-665-9,דירה בבית קומות,4,שלישית ורביעית,91.46,"1,260,000",NaN
9811,04.11.2014, ,6286-333-102,דירה בבית קומות,4,שביעית,120,"1,683,000",NaN
9812,04.11.2014, ,6286-333-102,דירה בבית קומות,4,שביעית,120,"1,683,000",NaN
9813,04.11.2014, ,6286-334-86,דירה בבית קומות,4,שמינית,125,"1,764,000",NaN
9814,04.11.2014, ,6286-334-86,דירה בבית קומות,4,שמינית,125,"1,867,000",NaN
9815,04.11.2014, ,6286-334-86,דירה בבית קומות,4,שמינית,125,"1,764,000",NaN
9816,04.11.2014, ,6286-334-86,דירה בבית קומות,4,שמינית,125,"1,928,000",NaN
9817,04.11.2014,משה בן נחמן 12,4247-569-15,דירת גן,4,ראשונה,103.59,"1,860,000",NaN
9818,03.11.2014,טרכטנברג 3,3928-681-12,דירה בבית קומות,4,חמישית,100,"1,355,000",NaN
9819,03.11.2014, ,3933-134-25,דירה בבית קומות,4,שניה,105,"1,575,000",NaN
9820,03.11.2014,NaN,6286-333-18,דירה,4,שביעית,99,"1,650,000",NaN
9821,02.11.2014,טרכטנברג 3,3928-681-11,דירה,4,NaN,94,"1,355,000",NaN
9822,02.11.2014, ,6286-333-105,דירה בבית קומות,4,שניה,100,"1,622,000",NaN
9823,02.11.2014, ,6286-334-95,דירה בבית קומות,4,חמישית,100,"1,662,000",NaN
9824,02.11.2014, ,6286-334-95,דירה בבית קומות,4,חמישית,100,"1,872,000",NaN
9825,02.11.2014, ,6286-334-95,דירה בבית קומות,4,חמישית,100,"1,662,000",NaN
