propery_type,rooms,foor,square_foot,price,sector,block,property,day,month,year,lat,lng
1,3.0,1,57.0,540000,7282,11,3,13,02,2009,31.9835635,34.7899724
1,3.0,2,77.0,1320000,7373,74,8,22,12,2011,31.98260599999999,34.8042109
1,3.0,2,77.0,1760000,7373,74,8,30,04,2011,31.98260599999999,34.8042109
1,3.0,5,76.0,1249000,5096,4,17,20,12,2011,31.9690528,34.7648452
1,3.0,5,76.0,1275000,5096,4,17,18,05,2008,31.9690528,34.7648452
1,3.0,5,76.0,1137000,5096,4,17,09,02,2001,31.9690528,34.7648452
1,3.0,6,84.26,1230000,3939,438,24,14,12,2011,31.9738621,34.8149358
1,3.0,6,84.26,900000,3939,438,24,14,04,2008,31.9738621,34.8149358
1,3.0,6,84.26,641000,3939,438,24,17,01,2002,31.9738621,34.8149358
1,3.0,3,65.0,1075000,5387,49,7,14,12,2011,31.9647482,34.78082880000001
1,3.0,3,65.0,710000,5387,49,7,30,04,2002,31.9647482,34.78082880000001
1,3.0,6,58.1,1050000,3939,427,11,14,12,2011,31.97430799999999,34.8144054
1,3.0,6,58.1,770000,3939,427,11,29,05,2008,31.97430799999999,34.8144054
1,3.0,1,60.5,930000,3930,621,2,13,12,2011,31.96376009999999,34.8160348
1,3.0,1,60.5,830000,3930,621,2,15,09,2011,31.96376009999999,34.8160348
1,3.0,1,60.5,461000,3930,621,2,17,06,2003,31.96376009999999,34.8160348
1,3.0,1,64.31,850000,3928,592,1,13,12,2011,31.9714225,34.8001795
1,3.0,1,64.31,553000,3928,592,1,22,01,2003,31.9714225,34.8001795
1,3.0,1,70.14,1075000,3930,624,3,12,12,2011,31.9648454,34.81442810000001
1,3.0,1,70.14,603000,3930,624,3,10,10,2004,31.9648454,34.81442810000001
1,3.0,8,65.13,1130000,5036,93,62,11,12,2011,31.9715869,34.7808388
1,3.0,8,65.13,602000,5036,93,62,17,02,2002,31.9715869,34.7808388
1,3.0,5,64.1,870000,7282,82,19,05,12,2011,31.9838624,34.7869254
1,3.0,5,64.1,582000,7282,82,19,17,03,2003,31.9838624,34.7869254
1,3.0,4,62.14,870000,3926,692,13,04,12,2011,31.9572098,34.798394
1,3.0,4,62.14,474000,3926,692,13,12,11,1998,31.9572098,34.798394
1,3.0,11,68.68,1300000,5182,25,45,02,12,2011,31.9657994,34.7728152
1,3.0,11,68.68,812000,5182,25,45,20,06,2005,31.9657994,34.7728152
1,3.0,4,63.58,960000,3930,109,16,29,11,2011,31.9615152,34.8138165
1,3.0,4,63.58,760000,3930,109,16,21,05,2009,31.9615152,34.8138165
1,3.0,5,69.38,1230000,5182,24,18,28,11,2011,31.966641,34.7733072
1,3.0,5,69.38,801000,5182,24,18,13,08,2002,31.966641,34.7733072
1,3.0,3,63.95,1195000,5182,16,33,25,11,2011,31.9672942,34.77187139999999
1,3.0,3,63.95,1020000,5182,16,33,25,10,2010,31.9672942,34.77187139999999
1,3.0,3,63.95,618000,5182,16,33,14,08,1998,31.9672942,34.77187139999999
1,3.0,6,60.5,1000000,5387,18,24,22,11,2011,31.967151,34.7808274
1,3.0,6,60.5,635000,5387,18,24,14,10,2001,31.967151,34.7808274
1,3.0,1,77.53,1400000,3929,1083,1,18,11,2011,32.0080471,34.75098020000001
1,3.0,1,77.53,758000,3929,1083,1,01,10,2007,32.0080471,34.75098020000001
1,3.0,6,84.26,1260000,3939,443,24,17,11,2011,31.9724303,34.815709
1,3.0,6,84.26,726000,3939,443,24,16,01,2005,31.9724303,34.815709
1,3.0,2,60.91,925000,3928,729,8,15,11,2011,31.9723198,34.8033051
1,3.0,2,60.91,560000,3928,729,8,24,05,2000,31.9723198,34.8033051
1,3.0,3,63.09,850000,3926,306,14,13,11,2011,31.9624744,34.8000368
1,3.0,3,63.09,492000,3926,306,14,15,03,2001,31.9624744,34.8000368
1,3.0,7,64.0,1080000,5036,118,19,11,11,2011,31.96936809999999,34.7839533
1,3.0,7,64.0,659000,5036,118,19,25,02,2006,31.96936809999999,34.7839533
1,3.0,1,63.8,701000,7282,185,25,09,11,2011,31.983257,34.7863023
1,3.0,1,63.8,508000,7282,185,25,09,08,2001,31.983257,34.7863023
1,3.0,1,63.2,900000,3923,301,4,07,11,2011,31.9637229,34.7901493
1,3.0,1,63.2,522000,3923,301,4,29,07,2007,31.9637229,34.7901493
1,3.0,1,63.2,561000,3923,301,4,30,08,2000,31.9637229,34.7901493
1,3.0,3,47.9,670000,7281,69,23,04,11,2011,31.98511569999999,34.7883136
1,3.0,3,47.9,352000,7281,69,23,22,10,2003,31.98511569999999,34.7883136
1,3.0,4,64.49,790000,3939,125,8,04,11,2011,31.9724871,34.80969109999999
1,3.0,4,64.49,513000,3939,125,8,24,05,1999,31.9724871,34.80969109999999
1,3.0,3,66.05,850000,3930,120,9,04,11,2011,31.9614261,34.8128309
1,3.0,3,66.05,522000,3930,120,9,02,08,2000,31.9614261,34.8128309
1,3.0,4,67.46,790000,3933,216,16,02,11,2011,31.966272,34.8057837
1,3.0,4,67.46,610000,3933,216,16,02,02,2009,31.966272,34.8057837
1,3.0,4,67.46,454000,3933,216,16,30,08,2007,31.966272,34.8057837
1,3.0,2,65.05,920000,3929,890,6,30,10,2011,31.9691772,34.8092789
1,3.0,2,65.05,490000,3929,890,6,29,07,2002,31.9691772,34.8092789
1,3.0,2,66.39,977000,3933,180,10,30,10,2011,31.9652188,34.80346830000001
1,3.0,2,66.39,910000,3933,180,10,31,01,2010,31.9652188,34.80346830000001
1,3.0,6,76.47,950000,5031,9,23,27,10,2011,31.9847183,34.7873435
1,3.0,6,76.47,492000,5031,9,23,01,08,2005,31.9847183,34.7873435
1,3.0,4,70.43,900000,3928,493,11,12,10,2011,31.9699642,34.8042622
1,3.0,4,70.43,504000,3928,493,11,04,08,2002,31.9699642,34.8042622
1,3.0,4,70.43,479000,3928,493,11,14,01,2000,31.9699642,34.8042622
1,3.0,2,62.18,985000,3929,891,4,11,10,2011,31.968675,34.8092923
1,3.0,2,62.18,450000,3929,891,4,23,06,2005,31.968675,34.8092923
1,3.0,2,62.18,443000,3929,891,4,30,05,2001,31.968675,34.8092923
1,3.0,3,63.77,1200000,5387,39,16,10,10,2011,31.964686,34.7824168
1,3.0,3,63.77,726000,5387,39,16,03,03,1999,31.964686,34.7824168
1,3.0,5,76.0,1340000,5096,4,18,06,10,2011,31.9690528,34.7648452
1,3.0,5,76.0,1075000,5096,4,18,21,08,2008,31.9690528,34.7648452
1,3.0,4,63.21,880000,3926,693,14,04,10,2011,31.9571675,34.7987575
1,3.0,4,63.21,607000,3926,693,14,25,06,2008,31.9571675,34.7987575
1,3.0,2,64.26,900000,3934,99,13,04,10,2011,31.963939,34.8000611
1,3.0,2,64.26,820000,3934,99,13,10,07,2009,31.963939,34.8000611
1,3.0,2,64.26,820000,3934,99,13,08,05,2009,31.963939,34.8000611
1,3.0,0,54.0,760000,3929,639,4,02,10,2011,31.9696752,34.8062937
1,3.0,0,54.0,650000,3929,639,4,09,07,2010,31.9696752,34.8062937
1,3.0,0,54.0,650000,3929,639,4,05,03,2009,31.9696752,34.8062937
1,3.0,0,54.0,427000,3929,639,4,18,09,2007,31.9696752,34.8062937
1,3.0,2,65.0,1200000,5114,34,7,21,09,2011,31.9775623,34.7709075
1,3.0,2,65.0,671000,5114,34,7,29,10,1999,31.9775623,34.7709075
1,3.0,4,70.68,670000,6286,140,31,18,09,2011,31.9659359,34.8232062
1,3.0,4,70.68,500000,6286,140,31,12,06,2000,31.9659359,34.8232062
1,3.0,2,64.98,940000,3937,44,5,15,09,2011,31.9601333,34.8119181
1,3.0,2,64.98,720000,3937,44,5,22,07,2008,31.9601333,34.8119181
1,3.0,2,71.7,1170000,5182,2,9,13,09,2011,31.96570839999999,34.7761568
1,3.0,2,71.7,708000,5182,2,9,29,04,2003,31.96570839999999,34.7761568
1,3.0,5,78.69,1262000,3939,434,19,07,09,2011,31.973186,34.8166436
1,3.0,5,78.69,940000,3939,434,19,20,02,2009,31.973186,34.8166436
1,3.0,2,69.9,1240000,5114,36,52,06,09,2011,31.975772,34.770986
1,3.0,2,69.9,728000,5114,36,52,03,06,2004,31.975772,34.770986
1,3.0,1,61.47,1010000,3928,729,2,05,09,2011,31.9723198,34.8033051
1,3.0,1,61.47,925000,3928,729,2,16,11,2009,31.9723198,34.8033051
1,3.0,1,61.47,537000,3928,729,2,10,12,2008,31.9723198,34.8033051
1,3.0,6,52.8,1000000,3925,674,59,04,09,2011,31.9606059,34.8027197
1,3.0,6,52.8,708000,3925,674,59,17,02,2002,31.9606059,34.8027197
1,3.0,1,63.9,760000,7282,185,2,01,09,2011,31.983257,34.7863023
1,3.0,1,63.9,505000,7282,185,2,20,01,2002,31.983257,34.7863023
1,3.0,1,63.9,458000,7282,185,2,31,12,1999,31.983257,34.7863023
1,3.0,3,63.0,1150000,5387,79,16,30,08,2011,31.9647127,34.7789623
1,3.0,3,63.0,577000,5387,79,16,29,03,1998,31.9647127,34.7789623
1,3.0,3,69.23,810000,3929,5,18,24,08,2011,31.9701774,34.8054551
1,3.0,3,69.23,523000,3929,5,18,02,04,2000,31.9701774,34.8054551
1,3.0,1,55.25,1575000,3945,271,2,18,08,2011,31.9688134,34.7960785
1,3.0,1,55.25,608000,3945,271,2,21,05,2001,31.9688134,34.7960785
1,3.0,11,74.0,1150000,4746,9,42,15,08,2011,31.9836491,34.7814136
1,3.0,11,74.0,1036000,4746,9,42,14,01,2010,31.9836491,34.7814136
1,3.0,1,70.68,840000,6286,150,17,14,08,2011,31.9654231,34.8238745
1,3.0,1,70.68,473000,6286,150,17,03,03,2008,31.9654231,34.8238745
1,3.0,4,58.0,850000,3928,601,16,11,08,2011,31.9687114,34.7994751
1,3.0,4,58.0,550000,3928,601,16,24,09,2008,31.9687114,34.7994751
1,3.0,4,58.0,454000,3928,601,16,10,05,2007,31.9687114,34.7994751
1,3.0,1,62.5,896000,4247,428,2,10,08,2011,31.9505517,34.8190095
1,3.0,1,62.5,482000,4247,428,2,01,07,2005,31.9505517,34.8190095
1,3.0,3,68.13,1000000,3923,223,10,31,07,2011,31.9627492,34.7924791
1,3.0,3,68.13,548000,3923,223,10,19,10,2004,31.9627492,34.7924791
1,3.0,2,62.13,985000,3930,429,5,31,07,2011,31.9609557,34.8154714
1,3.0,2,62.13,789000,3930,429,5,21,05,2008,31.9609557,34.8154714
1,3.0,3,71.62,950000,3945,247,6,28,07,2011,31.9651665,34.79280970000001
1,3.0,3,71.62,572000,3945,247,6,07,02,1999,31.9651665,34.79280970000001
1,3.0,1,47.1,350000,7281,71,1,27,07,2011,31.9850656,34.7895108
1,3.0,1,47.1,298000,7281,71,1,26,06,2007,31.9850656,34.7895108
1,3.0,1,47.1,277000,7281,71,1,18,10,2004,31.9850656,34.7895108
1,3.0,3,70.91,980000,3928,467,8,26,07,2011,31.9704648,34.8021049
1,3.0,3,70.91,532000,3928,467,8,26,10,2001,31.9704648,34.8021049
1,3.0,2,63.87,1080000,5036,46,10,25,07,2011,31.9737211,34.78297450000001
1,3.0,2,63.87,569000,5036,46,10,30,03,2005,31.9737211,34.78297450000001
1,3.0,2,68.65,1025000,3926,1160,7,25,07,2011,31.9607627,34.7922459
1,3.0,2,68.65,600000,3926,1160,7,10,06,2007,31.9607627,34.7922459
1,3.0,1,61.84,1000000,3934,187,4,22,07,2011,31.962986,34.802085
1,3.0,1,61.84,494000,3934,187,4,31,08,1998,31.962986,34.802085
1,3.0,3,78.12,950000,5031,7,12,22,07,2011,31.9964828,34.7432208
1,3.0,3,78.12,612000,5031,7,12,22,08,2007,31.9964828,34.7432208
1,3.0,3,58.3,950000,5036,101,6,19,07,2011,31.9761958,34.7835824
1,3.0,3,58.3,495000,5036,101,6,05,06,2005,31.9761958,34.7835824
1,3.0,3,68.89,1060000,3926,909,11,13,07,2011,31.9588343,34.7954848
1,3.0,3,68.89,624000,3926,909,11,16,08,1999,31.9588343,34.7954848
1,3.0,2,68.0,1255000,5387,62,8,13,07,2011,31.9653307,34.7799069
1,3.0,2,68.0,710000,5387,62,8,07,09,2004,31.9653307,34.7799069
1,3.0,2,68.0,732000,5387,62,8,07,02,2001,31.9653307,34.7799069
1,3.0,2,63.5,960000,3926,606,6,13,07,2011,31.9594232,34.7970166
1,3.0,2,63.5,842000,3926,606,6,26,04,2009,31.9594232,34.7970166
1,3.0,2,71.68,1165000,3928,634,9,12,07,2011,31.9727328,34.80468
1,3.0,2,71.68,593000,3928,634,9,04,08,1999,31.9727328,34.80468
1,3.0,2,47.1,654000,7281,95,13,05,07,2011,31.9855062,34.791002
1,3.0,2,47.1,390000,7281,95,13,24,04,2000,31.9855062,34.791002
1,3.0,5,66.0,1130000,5036,34,42,05,07,2011,31.9731633,34.7865977
1,3.0,5,66.0,536000,5036,34,42,12,01,2005,31.9731633,34.7865977
1,3.0,1,84.26,1250000,3939,443,4,03,07,2011,31.9724303,34.815709
1,3.0,1,84.26,610000,3939,443,4,18,08,2000,31.9724303,34.815709
1,3.0,1,65.0,1090000,5036,56,9,30,06,2011,31.9729082,34.7825083
1,3.0,1,65.0,565000,5036,56,9,12,06,2001,31.9729082,34.7825083
1,3.0,3,74.39,1070000,3945,619,12,29,06,2011,31.96553159999999,34.7959564
1,3.0,3,74.39,840000,3945,619,12,19,07,2009,31.96553159999999,34.7959564
1,3.0,7,79.7,1058000,3945,821,29,26,06,2011,31.9691176,34.7898833
1,3.0,7,79.7,639000,3945,821,29,20,09,2006,31.9691176,34.7898833
1,3.0,2,60.39,1000000,3945,77,17,24,06,2011,31.9648859,34.79463070000001
1,3.0,2,60.39,790000,3945,77,17,20,01,2011,31.9648859,34.79463070000001
1,3.0,1,69.9,1240000,5114,36,93,23,06,2011,31.9752171,34.770411
1,3.0,1,69.9,815000,5114,36,93,13,03,2008,31.9752171,34.770411
1,3.0,1,69.9,673000,5114,36,93,20,03,2001,31.9752171,34.770411
1,3.0,2,64.05,850000,3928,638,11,22,06,2011,31.9725765,34.8053615
1,3.0,2,64.05,599000,3928,638,11,29,12,1998,31.9725765,34.8053615
1,3.0,11,100.0,1380000,5748,8,41,22,06,2011,31.9802176,34.7828539
1,3.0,11,100.0,1120000,5748,8,41,12,10,2010,31.9802176,34.7828539
1,3.0,11,100.0,1140000,5748,8,41,14,10,2009,31.9802176,34.7828539
1,3.0,11,100.0,1562300,5748,8,41,13,10,2009,31.9802176,34.7828539
1,3.0,3,70.22,1000000,3928,260,13,20,06,2011,31.9711532,34.8009675
1,3.0,3,70.22,523000,3928,260,13,30,05,1999,31.9711532,34.8009675
1,3.0,8,67.88,1100000,3929,936,31,17,06,2011,31.9689734,34.8139028
1,3.0,8,67.88,1329000,3929,936,31,17,02,2002,31.9689734,34.8139028
1,3.0,4,65.4,1200000,5115,75,16,12,06,2011,31.9784819,34.7767757
1,3.0,4,65.4,707000,5115,75,16,19,07,2002,31.9784819,34.7767757
1,3.0,2,67.34,950000,3945,659,6,09,06,2011,31.9665842,34.7958216
1,3.0,2,67.34,462000,3945,659,6,10,12,2000,31.9665842,34.7958216
1,3.0,3,53.63,785000,3928,591,15,07,06,2011,31.9720692,34.7994942
1,3.0,3,53.63,549000,3928,591,15,24,06,1999,31.9720692,34.7994942
1,3.0,5,72.27,1260000,3939,501,8,07,06,2011,31.972018,34.8105098
1,3.0,5,72.27,628000,3939,501,8,19,06,2000,31.972018,34.8105098
1,3.0,2,58.1,890000,3930,346,6,06,06,2011,31.9622119,34.8139435
1,3.0,2,58.1,507000,3930,346,6,25,03,1999,31.9622119,34.8139435
1,3.0,5,76.0,1350000,5096,6,17,05,06,2011,31.9686776,34.7674071
1,3.0,5,76.0,854000,5096,6,17,04,04,2007,31.9686776,34.7674071
1,3.0,5,76.0,832000,5096,6,17,13,02,2005,31.9686776,34.7674071
1,3.0,5,76.0,708000,5096,6,17,17,01,1999,31.9686776,34.7674071
1,3.0,5,76.0,1369000,5096,6,17,29,10,1998,31.9686776,34.7674071
1,3.0,7,60.9,960000,5036,54,25,03,06,2011,31.9733325,34.7823314
1,3.0,7,60.9,624000,5036,54,25,19,07,2002,31.9733325,34.7823314
1,3.0,7,60.9,509000,5036,54,25,12,05,1998,31.9733325,34.7823314
1,3.0,3,65.0,930000,5036,27,7,01,06,2011,31.9738625,34.7858303
1,3.0,3,65.0,561000,5036,27,7,01,08,2007,31.9738625,34.7858303
1,3.0,3,65.0,477000,5036,27,7,25,06,1998,31.9738625,34.7858303
1,3.0,3,64.75,1110000,3926,513,6,31,05,2011,31.962086,34.794025
1,3.0,3,64.75,581000,3926,513,6,22,06,2000,31.962086,34.794025
1,3.0,2,69.08,1266000,3926,1313,4,27,05,2011,31.9630875,34.7996021
1,3.0,2,69.08,800000,3926,1313,4,13,02,2008,31.9630875,34.7996021
1,3.0,1,47.1,710000,7281,89,8,26,05,2011,31.9858955,34.7908195
1,3.0,1,47.1,510000,7281,89,8,02,02,2009,31.9858955,34.7908195
1,3.0,4,63.09,910000,6288,110,32,25,05,2011,31.9537426,34.8121488
1,3.0,4,63.09,471000,6288,110,32,23,07,2004,31.9537426,34.8121488
1,3.0,3,76.0,1400000,5096,6,9,23,05,2011,31.9686776,34.7674071
1,3.0,3,76.0,1640000,5096,6,9,30,06,2010,31.9686776,34.7674071
1,3.0,3,76.0,941000,5096,6,9,08,02,2006,31.9686776,34.7674071
1,3.0,3,76.0,852000,5096,6,9,27,07,1999,31.9686776,34.7674071
1,3.0,2,62.0,1017000,5036,57,22,22,05,2011,31.972912,34.7837712
1,3.0,2,62.0,573000,5036,57,22,13,09,2006,31.972912,34.7837712
1,3.0,2,66.21,1250000,5183,31,6,19,05,2011,31.9626959,34.7746488
1,3.0,2,66.21,626000,5183,31,6,11,07,2003,31.9626959,34.7746488
1,3.0,2,66.21,609000,5183,31,6,11,06,1998,31.9626959,34.7746488
1,3.0,4,71.96,860000,3928,709,13,13,05,2011,31.9729785,34.8039297
1,3.0,4,71.96,498000,3928,709,13,12,11,1998,31.9729785,34.8039297
1,3.0,0,67.21,1180000,3928,434,2,13,05,2011,31.968815,34.8006978
1,3.0,0,67.21,700000,3928,434,2,18,05,2010,31.968815,34.8006978
1,3.0,6,75.6,1200000,5384,57,21,12,05,2011,31.9800889,34.7812151
1,3.0,6,75.6,665000,5384,57,21,21,11,2001,31.9800889,34.7812151
1,3.0,6,75.6,542000,5384,57,21,09,07,1998,31.9800889,34.7812151
1,3.0,3,62.41,890000,3928,729,11,12,05,2011,31.9723198,34.8033051
1,3.0,3,62.41,890000,3928,729,11,20,10,2010,31.9723198,34.8033051
1,3.0,2,65.4,1170000,5116,81,7,11,05,2011,31.9745073,34.7719582
1,3.0,2,65.4,722000,5116,81,7,30,05,2006,31.9745073,34.7719582
1,3.0,3,68.57,915000,3926,715,12,09,05,2011,31.9574753,34.8006997
1,3.0,3,68.57,610000,3926,715,12,25,08,2002,31.9574753,34.8006997
1,3.0,5,89.0,1475000,5096,6,18,08,05,2011,31.9686776,34.7674071
1,3.0,5,89.0,716000,5096,6,18,10,01,1999,31.9686776,34.7674071
1,3.0,4,75.0,1295000,5384,58,15,05,05,2011,31.9802374,34.7821496
1,3.0,4,75.0,742000,5384,58,15,21,07,2005,31.9802374,34.7821496
1,3.0,1,64.0,840000,7282,313,1,04,05,2011,31.9730015,34.7925013
1,3.0,1,64.0,510000,7282,313,1,19,12,2007,31.9730015,34.7925013
1,3.0,2,74.8,860000,7282,185,35,01,05,2011,31.983257,34.7863023
1,3.0,2,74.8,422000,7282,185,35,21,11,2004,31.983257,34.7863023
1,3.0,3,61.6,850000,3923,279,14,17,04,2011,31.9635426,34.7923969
1,3.0,3,61.6,475000,3923,279,14,08,07,2007,31.9635426,34.7923969
1,3.0,3,61.6,454000,3923,279,14,01,08,2003,31.9635426,34.7923969
1,3.0,3,61.6,467000,3923,279,14,12,08,2002,31.9635426,34.7923969
1,3.0,3,67.33,1325000,5116,26,55,14,04,2011,31.9731176,34.7722436
1,3.0,3,67.33,738000,5116,26,55,05,03,2007,31.9731176,34.7722436
1,3.0,2,80.2,985000,3929,816,6,12,04,2011,31.9684306,34.8095745
1,3.0,2,80.2,440000,3929,816,6,26,12,2007,31.9684306,34.8095745
1,3.0,3,59.39,820000,3928,556,16,12,04,2011,31.9722312,34.8022818
1,3.0,3,59.39,509000,3928,556,16,01,11,2005,31.9722312,34.8022818
1,3.0,1,69.55,1000000,3926,680,2,11,04,2011,31.9577882,34.7974194
1,3.0,1,69.55,642000,3926,680,2,10,04,2008,31.9577882,34.7974194
1,3.0,1,59.1,620000,3923,289,1,10,04,2011,31.9726073,34.8108143
1,3.0,1,59.1,520000,3923,289,1,19,03,1999,31.9726073,34.8108143
1,3.0,3,63.97,900000,3934,33,21,10,04,2011,31.9632186,34.8019385
1,3.0,3,63.97,992000,3934,33,21,15,07,2001,31.9632186,34.8019385
1,3.0,2,60.36,1020000,3926,614,7,06,04,2011,31.9593232,34.7979904
1,3.0,2,60.36,618000,3926,614,7,24,02,2003,31.9593232,34.7979904
1,3.0,2,61.92,1000000,3928,559,6,06,04,2011,31.9721432,34.80297669999999
1,3.0,2,61.92,840000,3928,559,6,06,04,2009,31.9721432,34.80297669999999
1,3.0,2,61.92,625000,3928,559,6,22,12,2002,31.9721432,34.80297669999999
1,3.0,5,70.9,1240000,5384,54,21,06,04,2011,31.9801031,34.7820617
1,3.0,5,70.9,779000,5384,54,21,05,03,2006,31.9801031,34.7820617
1,3.0,5,68.52,1100000,3928,273,25,05,04,2011,31.966675,34.8006914
1,3.0,5,68.52,527000,3928,273,25,31,07,2006,31.966675,34.8006914
1,3.0,3,54.49,900000,3925,285,10,03,04,2011,31.9595415,34.803885
1,3.0,3,54.49,720000,3925,285,10,06,10,2008,31.9595415,34.803885
1,3.0,2,76.0,1465000,5096,6,55,30,03,2011,31.968205,34.767121
1,3.0,2,76.0,805000,5096,6,55,29,06,2006,31.968205,34.767121
1,3.0,9,69.02,1325000,5115,32,83,22,03,2011,31.9779973,34.774332
1,3.0,9,69.02,775000,5115,32,83,20,06,2001,31.9779973,34.774332
1,3.0,4,65.4,1220000,5114,49,15,20,03,2011,31.97879,34.7725274
1,3.0,4,65.4,707000,5114,49,15,27,11,2007,31.97879,34.7725274
1,3.0,8,69.3,1350000,5384,57,31,17,03,2011,31.9800889,34.7812151
1,3.0,8,69.3,679000,5384,57,31,11,12,2000,31.9800889,34.7812151
1,3.0,4,62.8,1200000,5182,4,37,16,03,2011,31.9672926,34.7765909
1,3.0,4,62.8,769000,5182,4,37,21,05,2007,31.9672926,34.7765909
1,3.0,1,58.1,820000,3930,346,1,15,03,2011,31.9622119,34.8139435
1,3.0,1,58.1,316000,3930,346,1,29,06,2007,31.9622119,34.8139435
1,3.0,1,63.1,862000,6286,143,3,14,03,2011,31.9638156,34.8216501
1,3.0,1,63.1,371000,6286,143,3,30,10,2007,31.9638156,34.8216501
1,3.0,4,75.6,1320000,5384,56,13,09,03,2011,31.9808122,34.7809116
1,3.0,4,75.6,740000,5384,56,13,03,08,2005,31.9808122,34.7809116
1,3.0,5,78.41,1111000,3930,404,22,09,03,2011,31.9663817,34.8140045
1,3.0,5,78.41,852000,3930,404,22,14,09,2010,31.9663817,34.8140045
1,3.0,2,60.06,955000,3928,728,5,07,03,2011,31.9726206,34.8038753
1,3.0,2,60.06,589000,3928,728,5,25,11,2004,31.9726206,34.8038753
1,3.0,2,60.06,561000,3928,728,5,22,02,1999,31.9726206,34.8038753
1,3.0,1,53.83,940000,3929,240,3,03,03,2011,31.9677606,34.8060517
1,3.0,1,53.83,665000,3929,240,3,02,04,2009,31.9677606,34.8060517
1,3.0,4,59.1,800000,3923,289,13,02,03,2011,31.9726073,34.8108143
1,3.0,4,59.1,385000,3923,289,13,22,11,2004,31.9726073,34.8108143
1,3.0,4,65.4,1190000,5115,79,15,01,03,2011,31.9780281,34.7744814
1,3.0,4,65.4,750000,5115,79,15,28,01,2008,31.9780281,34.7744814
1,3.0,2,66.14,1370000,5115,49,8,01,03,2011,31.9759793,34.7755176
1,3.0,2,66.14,790000,5115,49,8,20,05,2004,31.9759793,34.7755176
1,3.0,2,62.35,850000,3934,99,11,28,02,2011,31.963939,34.8000611
1,3.0,2,62.35,518000,3934,99,11,14,05,2000,31.963939,34.8000611
1,3.0,3,62.81,920000,3937,169,5,27,02,2011,31.9602326,34.8125377
1,3.0,3,62.81,538000,3937,169,5,25,07,2007,31.9602326,34.8125377
1,3.0,2,58.1,800000,3930,332,32,25,02,2011,31.9632807,34.81557
1,3.0,2,58.1,453000,3930,332,32,27,07,2003,31.9632807,34.81557
1,3.0,1,63.12,820000,6286,141,18,24,02,2011,31.9667141,34.822934
1,3.0,1,63.12,558000,6286,141,18,20,05,2002,31.9667141,34.822934
1,3.0,1,67.26,1230000,5116,85,4,24,02,2011,31.9722868,34.7741681
1,3.0,1,67.26,704000,5116,85,4,10,12,2006,31.9722868,34.7741681
1,3.0,1,67.26,623000,5116,85,4,18,04,2000,31.9722868,34.7741681
1,3.0,3,84.26,1260000,3939,443,12,24,02,2011,31.9724303,34.815709
1,3.0,3,84.26,700000,3939,443,12,16,01,2005,31.9724303,34.815709
1,3.0,5,65.4,1200000,5116,82,20,22,02,2011,31.9748366,34.7736982
1,3.0,5,65.4,703000,5116,82,20,17,09,2006,31.9748366,34.7736982
1,3.0,1,58.01,1040000,3926,509,1,17,02,2011,31.9620534,34.7948229
1,3.0,1,58.01,1004000,3926,509,1,25,06,1998,31.9620534,34.7948229
1,3.0,3,80.78,1180000,3926,1273,46,15,02,2011,31.9630059,34.7942057
1,3.0,3,80.78,750000,3926,1273,46,19,09,2008,31.9630059,34.7942057
1,3.0,2,69.0,1300000,5115,33,50,09,02,2011,31.9766133,34.7757497
1,3.0,2,69.0,752000,5115,33,50,20,01,2004,31.9766133,34.7757497
1,3.0,0,84.3,1450000,5038,22,13,09,02,2011,31.9743365,34.7776381
1,3.0,0,84.3,914000,5038,22,13,14,03,2007,31.9743365,34.7776381
1,3.0,2,70.68,840000,6286,150,23,07,02,2011,31.9654231,34.8238745
1,3.0,2,70.68,449000,6286,150,23,09,08,2006,31.9654231,34.8238745
1,3.0,2,70.68,541000,6286,150,23,14,05,2002,31.9654231,34.8238745
1,3.0,3,62.11,950000,3945,503,6,07,02,2011,31.9508577,34.8183165
1,3.0,3,62.11,568000,3945,503,6,24,12,2003,31.9508577,34.8183165
1,3.0,8,73.3,1245000,3939,432,15,07,02,2011,31.9723524,34.8150959
1,3.0,8,73.3,860000,3939,432,15,20,02,2008,31.9723524,34.8150959
1,3.0,3,63.54,1005000,3929,507,11,06,02,2011,31.9677926,34.8105372
1,3.0,3,63.54,490000,3929,507,11,27,02,2000,31.9677926,34.8105372
1,3.0,3,60.02,960000,3926,614,12,02,02,2011,31.9593232,34.7979904
1,3.0,3,60.02,519000,3926,614,12,19,06,2007,31.9593232,34.7979904
1,3.0,1,56.5,700000,4242,365,28,31,01,2011,31.9555832,34.8190789
1,3.0,1,56.5,390000,4242,365,28,23,07,2001,31.9555832,34.8190789
1,3.0,1,63.25,1040000,3928,592,2,30,01,2011,31.9714225,34.8001795
1,3.0,1,63.25,545000,3928,592,2,09,05,2005,31.9714225,34.8001795
1,3.0,1,67.88,1060000,3929,936,4,27,01,2011,31.9689734,34.8139028
1,3.0,1,67.88,681000,3929,936,4,04,02,2008,31.9689734,34.8139028
1,3.0,1,67.88,670000,3929,936,4,11,11,2001,31.9689734,34.8139028
1,3.0,4,67.0,885000,3928,671,22,26,01,2011,31.9696903,34.8012244
1,3.0,4,67.0,497000,3928,671,22,05,02,2004,31.9696903,34.8012244
1,3.0,1,76.0,1318000,5096,5,4,23,01,2011,31.9685105,34.7661038
1,3.0,1,76.0,859000,5096,5,4,24,02,2006,31.9685105,34.7661038
